inferred_POSTDATA_full2,accentedVowels isHypometre LinePattern phonemePattern isRegular initialPhonemesPattern vowelTypeScheme hasFirstFoot Foot phoneticTranscription accentedVowelsPattern
inferred_POSTDATA_full48,has slot next Slot previous Ordered List length ordered list
inferred_POSTDATA_full37,in Scheme metricalType feetType Concept birth Place Certainty certainty Person isAffectedBy deathDate is part of has presentsRhymeMatching Date
inferred_POSTDATA_full7,Rhyme rhymeCategory hasRhymeWord rhymePhoneme Word finalConsonant ending presents prefinalConsonants label rhymeGrapheme rhymeScheme isRhymeWord
inferred_POSTDATA_full33,Concept interStrophicRelations rhymeTypeProportion metricalTypeDescription isUnissonant isIsostrophic metricalComplexity WorkPattern hasRefrain isIsometric
inferred_POSTDATA_full3,phonemePatternByManner LinePattern scannedLine initialPhonemesPatternByManner
inferred_POSTDATA_full49,Object is role of has Role
inferred_POSTDATA_full36,nextUnit FootDivision hasFirstUnit previousUnit Foot is First Unit
inferred_POSTDATA_full6,Organization address
inferred_POSTDATA_full17,Redaction has First Part Text Unit first Of Ordered List hasTextUnit
inferred_POSTDATA_full23,stanzaNumber Word LinePattern has index Foot numberOfLines wordNumber numberOfStanzas altStanzaNumber WorkPattern lineNumber Slot Stanza StanzaPattern Line numberOfFeet numberOfMorae numberOfSyllables
inferred_POSTDATA_full45,isFormedWith Syllable MetricalSyllable
inferred_POSTDATA_full12,is Synthesis Of Place work Number original Title incipit text Mentioned In layout unused Witnesses paraphrasis has Translation audience explicit Education Level Redaction sample Text type of
inferred_POSTDATA_full26,Concept tropeCategory Trope
inferred_POSTDATA_full40,Redaction isAbecedarius refersTo isContainedIn isReferencedIn hasAcrostic Acrostic
inferred_POSTDATA_full16,Redaction Agent is Mentioned In Role containsMentionToAgent character has role Character
inferred_POSTDATA_full22,nextLine previousLine hasLineItem second Hemistich containsMentionTo Stanza Line firstHemistich OrderedLineList isRefrain belongsToLineList rhymesWith hasLine
inferred_POSTDATA_full44,Syllable of a Word considered as list hasSyllable isFirstSyllable Concept nextSyllable onset nucleusType weight coda previousSyllable positionInWord has First hasLastSyllable
inferred_POSTDATA_full13,Redaction reference hasContemporaryRelation locus hasDerivedWork Concept isRelatedWith referenceLocation isRelatedContemporaneouslyWith typeOfIntertextuality usesAsSource Intertextuality hasRelationsWith isSource isDerivedFrom
inferred_POSTDATA_full27,is Referenced In Redaction author Education Level Concept Calligram Location realises Realised Through theme literary Tradition Poetic Work poetic Type genre
inferred_POSTDATA_full41,typeOfMetaplasm Concept Line affectsFirst Metaplasm successIn
inferred_POSTDATA_full15,Redaction Agent is Involved In date event Narration Mentioned DateEntity type of Event
inferred_POSTDATA_full21,Concept nextStanza isTheSameAs hasFirstLine paraphrasis isFirstLine previousStanza isFirstStanza isRefrainOmitted Stanza Line hasStanzaItem Redaction OrderedStanzaList typeOfStanzaEdition typeOfStanza belongsToStanza
inferred_POSTDATA_full47,startDate ExactDate OpenInterval notBefore dateContent ClosedInterval notAfter endDate
inferred_POSTDATA_full10,Redaction dateNote DateExpression floruit date deathDate Person Poetic Work Place DateEntity birthDate isExpressedAs
inferred_POSTDATA_full38,is Analysed Through analyses MetricalEncoding uses Pattern
inferred_POSTDATA_full24,previousToken hasToken isFirstToken hasLastToken Line belongsToLine isLastToken nextToken Token hasFirstToken
inferred_POSTDATA_full8,Rhyme corresponds matches RhymeMatch
inferred_POSTDATA_full42,is classified by classifies Concept
inferred_POSTDATA_full14,is Referenced In Redaction Event Person Ensemble retrieves Text Indexed has Translation Recorded By Location edited
inferred_POSTDATA_full20,isLineListOfRedaction Redaction OrderedLineList hasLineList
inferred_POSTDATA_full46,Redaction has Creator Word number of Plays Witnesses Used date Role Ensemble stressPosition DateEntity role Poems poems is part Poetic Work Lines
inferred_POSTDATA_full11,is From has Member Person Place Of Organisation address
inferred_POSTDATA_full39,Symbol isUsedBy MetricalEncoding isEmployedIn employs Pattern
inferred_POSTDATA_full25,Redaction Concept footType school typeOfRhymeMatching Person literary Period gender metricalContext type Of Textual Element WorkPattern versificationType metricalCategory Foot RhymeMatch
inferred_POSTDATA_full9,latitude is From birth Place death Person Ensemble Of containsMentionToPlace longitude type of
inferred_POSTDATA_full43,morphologicalAnnotation Concept Word belongsToWord partOfSpeech isCallOf isLemma inflectedForm lemma translation Syllable sense isLastSyllable phoneticTranscription isEchoOf
inferred_FRAD9,C1002 has shared characteristic (expression) relationship is realizer (family) of Family realized by
inferred_FRAD18,has alternative linguistic form (family) Name of a Family
inferred_FRAD8,is owned by (family) has equivalence (item) relationship C1004 owner of Family shared characteristic
inferred_FRAD16,has expanded name other variant (corporate body) alternative linguistic form acronym or initials abbreviation Name of a Corporate Body
inferred_FRAD6,is governed by Rules govern are applied Agency Controlled Access Point
inferred_FRAD13,has derivative accompanying relationship is creator (family) of created by Family C1001 as subject sequential shared characteristic (work)
inferred_FRAD3,Bibliographic Entity Name Identifier is appellation of has assigned to
inferred_FRAD7,has shared characteristic (manifestation) relationship Family is produced by (family) C1003 equivalence producer of
inferred_FRAD17,has conventional name Name of a Work other variant (work) alternative linguistic form is
inferred_FRAD2,Rules creates is created by Agency Controlled Access Point applies modified
inferred_FRAD12,has member (corporate body) Corporate Body is founder of predecessor owner works attributed to subordinate Family successor parent C1005 sibling
inferred_FRAD4,Controlled Access Point is based on (name) Name basis for
inferred_FRAD14,C1001 has descriptive work
inferred_FRAD1,has different rules form alternate script modifies parallel language Agency Controlled Access Point
inferred_FRAD11,has secular identity collaborative relationship official is member of (family) religious works attributed to parent sibling from Family C1005 child pseudonymous persona
inferred_FRAD15,Name of a Person has earlier name alternative linguistic form (person) later other variant
inferred_FRAD5,Bibliographic Entity Identifier has related identifier is assigned basis (identifier) for based on Controlled Access Point
inferred_FRAD10,has (predecessor) genealogical relationship Family (descendent)
inferred_FRBR-CORE4,manifestation responsible entity realizer of producer expression
inferred_FRBR-CORE1,manifestation translation abridgement embodiment of arrangement revision expression
inferred_FRBR-CORE5,responsible entity endeavour of related
inferred_FRBR-CORE6,requires permits part format of has Format
inferred_FRBR-CORE3,manifestation exemplar of item alternate
inferred_FRBR-CORE7,responsible entity creator of realization work expression
inferred_FRBR-CORE2,responsible entity item owner reconfiguration of
inferred_GND10,Temporary name of the conference or event Abbreviated for Place geographic Preferred Succeeding Variant Preceding Conference Event
inferred_GND5,Preferred name for the corporate body Place or geographic is member Corporate Body Abbreviated Scriptorium of business Work Variant
inferred_GND1,P50008 related Agent P60434 P60426 P50028 P60066 Associated place Instrument Broader term (general) Predecessor P50024 P50012 P60278 P60261 P50220 P50016 P50218 P60431 P60458 P60425 title Member P60450 P50105 P60433 P60536 made Successor P50110 P50018 P60427 P50059 P60456 Temporary name P60424 Super-property of P60443 P60385 P60376 Hierarchical superior P60379 P60428 P50219 P50106 P60478 Occasion
inferred_GND4,Westernmost longitude Place of Birth Easternmost Differentiated person Starting or final point a distance geographic name Southernmost latitude Hierarchical superior place Abbreviated for the discovery Northernmost Variant death Characteristic Preferred Work
inferred_GND2,Bookbinder Revisor Work Abbreviated name for the work Preferred Key of Serial numeric designation musical Preceding Variant According Place custody Opus Differentiated person Literary source version Succeeding Instrumentalist or geographic Thematic index
inferred_GND7,Variant name for the subject heading Preceding Field of study Differentiated person Succeeding Broader term (generic) Medium performance Preferred Played instrument Language Narrower Subject Work
inferred_GND3,"Name addition Epithet, generic name, title or territory Prefix of the person Personal name Forename Surname Preferred for family Variant Counting Family"
inferred_GND6,Place or geographic name Type Of Coordinates Value of coordinates
inferred_GND8,Place of death (Literal) Compiler Academic degree Differentiated person Member the family Birth Title nobility Narrator Subject heading Pseudonym Family Real identity Work
inferred_GND9,Differentiated person Gender Value
BIRO2,element bibliographic reference realization record collection Of
BIRO3,realization part Of
BIRO1,element bibliographic reference realization list collection Of
inferred_BIBLIOTEK-O5,Activity is activity of has
inferred_BIBLIOTEK-O1,has source Target is subject of title covered in cover art covers origin
inferred_BIBLIOTEK-O4,Item Agent held by holds
inferred_BIBLIOTEK-O2,is preferred title of has Title
inferred_BIBLIOTEK-O7,Annotation is target of
inferred_BIBLIOTEK-O3,grants has agent granted by Agent is of
inferred_BIBLIOTEK-O6,is location of Location at
CWORK9,Thing CreativeWork createdBy
CWORK8,category CreativeWork Category
CWORK6,Format primary CreativeWork
CWORK3,about mentions Tag Concept tag CreativeWork
CWORK7,language CreativeWork
CWORK2,ThumbnailType thumbnailType Thumbnail
CWORK4,shortTitle title description CreativeWork
CWORK1,alt Text thumbnail CreativeWork Thumbnail
CWORK5,dateCreated date Modified CreativeWork
CWORK10,audience Audience CreativeWork
inferred_PRESS-OO19,was absorbed through enhanced Absorption F18 Serial Work
inferred_PRESS-OO6,F18 Serial Work Metadata Management was the concern of concerned
inferred_PRESS-OO3,has current area of publication is former or E53 Place F18 Serial Work
inferred_PRESS-OO18,enhances serial is enhanced by Monograph monograph F18 Serial Work
inferred_PRESS-OO7,foresees association with Issuing Rule has former or current issuing rule translation in of to be another edition is foreseen other F18 Serial Work
inferred_PRESS-OO2,was split into superseded merged to form surrogate for by with separated from continues partially continued had evolved enhanced absorbing resulted splitting merging absorbed in F18 Serial Work
inferred_PRESS-OO4,was separated through from diminished Separation F18 Serial Work
inferred_PRESS-OO1,provided a replacement to initiated as continuation merged resulted from split was through replaced Serial Transformation merger into continued F18 Work
inferred_PRESS-OO5,had surrogate through Temporary Substitution provided to substituted with became F18 Serial Work
inferred_PRESS-OO9,foresees type is foreseen in E55 Type Issuing Rule
inferred_PRESS-OO16,was created by Storage Unit Creation
inferred_PRESS-OO13,Issuing Rule foresees URL is foreseen in
inferred_PRESS-OO8,Issuing Rule Change replaced was introduced through with
inferred_PRESS-OO17,Sequencing Pattern is exemplified by F23 Expression Fragment sequencing pattern foreseen in indicative of foresees Issuing Rule
inferred_PRESS-OO12,E35 Title foresees use of title is foreseen in Issuing Rule
inferred_PRESS-OO14,E1 CRM Entity is topic foreseen in foresees Issuing Rule
inferred_PRESS-OO20,was ended through Ending of Publication F18 Serial Work
inferred_PRESS-OO11,foresees dimension Issuing Rule is foreseen in E54 Dimension
inferred_PRESS-OO15,aggregated in a single storage unit was through E18 Physical Thing Storage Unit Creation
inferred_PRESS-OO21,Starting of Publication was launched through F18 Serial Work
inferred_PRESS-OO10,foresees use of language is foreseen in E56 Language Issuing Rule
inferred_RiC-O62,is or was language of all members has had with some Record Set Language
inferred_RiC-O30,agent is target of hierarchical relation Agent has source Hierarchical Relation
inferred_RiC-O18,person has spouse relation connects Spouse Relation Person
inferred_RiC-O56,thing is target of place relation source Thing Place Relation has
inferred_RiC-O86,is or was constituent of Record has had record source authorship relation Authorship Relation Part
inferred_RiC-O9,leadership with position Person person is source of relation group target context Group has Leadership Relation Position
inferred_RiC-O29,Agent agent is target of creation relation Creation Relation has
inferred_RiC-O67,migrated from Instantiation structure into carrier extent has derived instantiation physical characteristics production technique quality of representation or had component is functionally equivalent to was associated with
inferred_RiC-O35,Management Relation Agent agent is source of management relation has
inferred_RiC-O83,Agent is or was enforced by regulated responsible for issuing expressed associated with rule Thing enforcing Record Resource issued source of relation Rule Relation expresses regulates
inferred_RiC-O53,has or had place type Place is was of Type
inferred_RiC-O63,has or had some members with documentary form type is was of all Record Set Documentary Form Type
inferred_RiC-O31,Accumulation Relation agent is target of accumulation relation has Agent
inferred_RiC-O57,Mechanism technical characteristics
inferred_RiC-O19,Agent is or was controller of has had subordinate successor to agent source authority relation Thing associated with work over Authority Relation under
inferred_RiC-O87,has or had identifier is type of Identifier Type Thing was
inferred_RiC-O8,group is source of subdivision relation Group Subdivision Relation target has
inferred_RiC-O66,has record set type Record Set is of Type
inferred_RiC-O28,Role Type creation with role is context of relation Creation Relation
inferred_RiC-O34,Agent agent is connected to relation connects Relation
inferred_RiC-O82,Proxy Record Resource proxy for Set in
inferred_RiC-O52,has or had place name is was of Place Name
inferred_RiC-O48,has or had name is was of Thing Name
inferred_RiC-O60,Record Set Content Type is or was content type of all members some has had with
inferred_RiC-O32,is or was agent name of Agent has had Name
inferred_RiC-O54,altitude altimetric system Coordinates latitude geodesic longitude
inferred_RiC-O84,has or had rule type Rule Type is was of
inferred_RiC-O65,Record State has of had all members with record state or some is was Set
inferred_RiC-O79,Record Resource to Instantiation Relation is content type of instantiation Content Type has or had subject classification was record resource relation source hasPublisher copy Thing main describes described by isPublisherOf scope and publication date associated with reply structure genetic link Agent extent
inferred_RiC-O37,agent has work relation connects Agent Work Relation
inferred_RiC-O81,record resource relation connects is connected to Record Resource Relation
inferred_RiC-O51,Agent has or had jurisdiction is was location of Thing Place contained by associated with place geographical coordinates adjacent to contains overlaps overlapped
inferred_RiC-O49,thing is target of ownership relation Ownership Relation Thing owner ship has
inferred_RiC-O61,has of had all members with content type Content Type accrual Record Set status
inferred_RiC-O33,Agent Origination Relation agent is target of origination relation has
inferred_RiC-O55,has or had physical location Physical Location coordinates Coordinates Place is was of
inferred_RiC-O85,quantity unit of measurement is Extent Type has Unit Of Measurement extent type
inferred_RiC-O64,is or was legal status of all members Legal Status has had with some Record Set
inferred_RiC-O36,record resource holding relation has source Record Resource Holding Relation agent is of Agent
inferred_RiC-O78,thing is target of appellation relation Appellation Relation Thing has source
inferred_RiC-O80,record resource genetic relation connects Record Resource Genetic Relation is connected to
inferred_RiC-O50,last modification date rule followed descriptive note birth beginning reference system Thing width name Person Place identifier deletion creation Agent height end type location measure authorizing mandate
inferred_RiC-O23,performance relation has source Agent target agent is of Activity activity Performance Relation
inferred_RiC-O45,thing is target of temporal relation Thing source has Temporal Relation
inferred_RiC-O3,Person person is target of descendance relation has source Descendance Relation
inferred_RiC-O89,Family has family type Type is of
inferred_RiC-O59,Type Relation Thing type relation has source target is of thing
inferred_RiC-O17,Person person has sibling relation Sibling Relation connects
inferred_RiC-O71,Instantiation instantiation is connected to relation connects Relation
inferred_RiC-O68,derivation relation has target source Instantiation instantiation is of Derivation Relation
inferred_RiC-O26,Agent authorizing agent is in mandate relation Mandate Relation has target of
inferred_RiC-O6,position is source of to group relation Position Group Relation has target
inferred_RiC-O40,Event Type is event type of has
inferred_RiC-O12,teaching relation has target person is source of Person Teaching Relation
inferred_RiC-O74,Instantiation instantiation is connected to functional equivalence relation connects Functional Equivalence Relation
inferred_RiC-O22,Agent performs or performed Activity is was by
inferred_RiC-O2,Person Child Relation child relation has target source person is of
inferred_RiC-O44,thing is source of sequential relation target has Thing Sequential Relation
inferred_RiC-O88,Corporate Body Type has or had corporate body type is was of
inferred_RiC-O16,person has knowing relation connects Knowing Relation Person
inferred_RiC-O58,is or was category of some members Type Thing has had with all Record Set
inferred_RiC-O70,Instantiation record resource to instantiation relation has target Record Resource Relation is of
inferred_RiC-O27,Agent agent is source of temporal relation Activity as concerns activity has Temporal Relation target
inferred_RiC-O69,instantiation is source of migration relation Migration Relation has target Instantiation
inferred_RiC-O41,precedes in time is related to Thing has or had part follows was of followed equivalent preceded
inferred_RiC-O7,has or had subdivision Person Position to Group Relation leader member position group relation target is was of
inferred_RiC-O13,is or was occupation type of Occupation Type has had Person
inferred_RiC-O75,Instantiation has production technique type Production Technique Type is of
inferred_RiC-O21,Activity Documentation Relation activity is target of documentation relation has
inferred_RiC-O1,has or had spouse knows Person student is child of descendant ancestor correspondent family association with teacher death date sibling known by
inferred_RiC-O47,authority relation has target Authority Relation Thing thing is of
inferred_RiC-O15,family relation connects Family Relation person has Person
inferred_RiC-O73,Instantiation has representation type is of Representation Type
inferred_RiC-O24,is activity type of Activity Type has
inferred_RiC-O42,thing is target of whole part relation Thing has source Whole Part Relation
inferred_RiC-O4,position holding relation has target Person source is of person Position Holding Relation
inferred_RiC-O10,person is target of membership relation with position has source Person context Membership Relation group Group Position
inferred_RiC-O38,results or resulted in is event associated with Event from affects affected was by Thing has had subevent participant of
inferred_RiC-O76,has birth date is beginning of associated with last update modification qualifier death Thing expressed end Date was updated at Person standard normalized value calendar
inferred_RiC-O20,Agent agent is source of control relation target has Control Relation
inferred_RiC-O46,rule relation has source Thing target thing is of Rule Relation
inferred_RiC-O14,person has correspondence relation Correspondence Relation connects Person
inferred_RiC-O72,Instantiation has carrier type Carrier Type is of
inferred_RiC-O25,Agent authorizes Mandate Relation mandate is source of relation authorized by has
inferred_RiC-O5,is or was occupied by Person has had position occupies Group exists existed in Position
inferred_RiC-O43,thing is target of relation context connects Thing connected to source Relation has state
inferred_RiC-O11,Knowing Of Relation knowing of relation has target Person person is source
inferred_RiC-O77,used to date Date is or was appellation of from use Thing Appellation has had
inferred_RiC-O39,event relation has target Event Relation source Thing thing is of
inferred_OAD8,has Access Point Person Place Family Corporate Body
inferred_OAD10,Archival instance Administrative / Biographical history Has administrative biographical
inferred_OAD15,Archival instance Has publication note Publication
inferred_OAD9,Use EAD element or attribute Organization Schema's
inferred_OAD11,Archival instance Has language/scripts of material iso639-1 Language
inferred_OAD14,Archival instance Has Custody
inferred_OAD12,Archival instance Level of description Has level
inferred_OAD13,Production Has Archival instance
inferred_OAD7,Archival instance File Plan Concept
inferred_OAD2,"Accruals Title Scope and content Note Archival instance Conditions governing reproduction Appraisal, destruction scheduling information Physical characteristics technical requirements Archivist's Extent medium of the unit description (quantity, bulk, or size) Existence location copies"
inferred_OAD6,Concept Has extent type Archival instance and medium Extent
inferred_OAD3,Entity Archival resource Has repository Is produced by instance Name of creator(s)
inferred_OAD5,Archival instance Has entry Is of resource
inferred_OAD4,Finding aid Archival resource Is described by instance Describes Has finding
inferred_OAD1,Reference code Conditions governing access Has related instance Date(s) Other Level of description Archival Immediate source acquisition or transfer Existence and location originals history System arrangement next in sequence
SNAP1,Qu AC certainty occupation disambiguating Feature
SNAP4,Qu AC associated Date Place
SNAP3,Qu AC Bond has-bond bond-with
SNAP2,link-with has-link Qu AC Link
inferred_MADS9,Has Top Member of MADS Scheme Authority
inferred_MADS8,has Variant Authority Has Hidden
inferred_MADS6,Occupation Type Real World Object
inferred_MADS3,Place of Death Work locale Geographic Authority Associated Locale Real World Object
inferred_MADS10,Other Identifier has id Value
inferred_MADS7,Has Related Authority Is Identified By identifies RWO Real World Object
inferred_MADS14,Is Parent Organization Of Has Corporate Name Type
inferred_MADS2,Personal Name Type fuller
inferred_MADS11,Has Source Citation Status
inferred_MADS4,Geographic Authority Field of Activity Place Birth Real World Object
inferred_MADS1,top Concept Of exact Match Has Broader External Authority extension Later Established Form focus Reciprocal hidden Label Earlier Demonym member Close alt Translation Variant Narrower related has Top Use Instead Other characteristic Expansion broader in Scheme use For broad Exact Abbreviation narrow narrower close Is Acronym
inferred_MADS12,Element element Value
inferred_MADS5,Real World Object Associated Language Type
inferred_MADS13,Affiliation Started Address Ended Has Real World Object
inferred_RDA_full1,has date of death P60145 is storyteller absorption in part screenwriter preferred name agent commissioning body researcher assistant to place publication associated with resource (Deprecated) adapted as radio script platemaker commentator copyright screenplay teacher variant entity interviewer annotator artist performer television director printmaker caster opera adaptation court reporter music for calligrapher appellant choreographer motion picture parallel other title information timespan related member degree supervisor remix filmmaker nomen sponsored earlier proper committee medium writer postface distribution lithographer program supplementary textual content sounds librettist art student participant treaty sequential version graduate abstracted merged form jurisdiction governed creator editor text choreographic equinox manufacturer civil defendant research abridgement capture revised regional current owner sponsoring conference aggregator subject publisher birth depositor digital transfer voice actor abridger choral conductor seller donor video free translation panelist augmented by indexed country cartographer etcher honouree editorial manufacture subseries partner founded paraphrase prequel transcriber series reproduction inserted recordist visual effects provider special issue former arranger engraver instrumental producer enacting production resolution authorized access point added lyrics compiler plate number notated jointly held key founding commemoration critique continued plaintiff distributor fingerprint film serial appendix verse reproduced moving image friend collector puppeteer imitation casting landscape architect letterer merger libretto book issuing dancer afterword work facsimile papermaker transformation audience respondent duration author thematic index spoken word policy guide broadcaster censor catalogue absorbed abbreviated praeses colourist employer binder complemented custodian arranged onscreen co-worker criminal costume designer summarized musical setting company reprint supplement incidental ISSN printer preface speaker replacement illuminator host institution programmer reviewed oratorio assigned concordance prominent officer parodied aggregated contributor aggregate commentary surveyor dramatized encoding format remake mirror site animator autographer appellation makeup dramatization collection registrar graphic novel cadenza representation cartographic instructor inscriber judge address moderator DJ succeeded illustrations on modifier sequel absorbing issued based rapporteur split into reprinted insert source consulted translated electronic critiqued interviewee software developer organizer employee dedicatee project augmentation presenter addressee preceded year granted performance theatre colleague file size mixing engineer dedicator stage introduction modified variation foreword equivalent dubbing replaced termination set analysed recording narrator relationship braille embosser addenda abstract photography period activity characteristic chief executive draftsman separated from numeric designation language errata type unpublished translator derivative digested bound serialized binding residence evaluated choreography granting genre finding aid style variations digest dubbed remade P60158 composer usage audio game establishment P60064 extension plan novelization preservation identifier curator origin review accompanied filmed whole-part consultant arrangement collotyper epoch opus inventor sound predecessor referential indexing still lighting successor static continuation at appellee carrier trustee instrumentalist inspired amalgamation freely lyricist parody photographer sculptor inspiration analysis expanded paraphrased product aggregates abstracts singer restorationist minute taker mergee or faculty encoded bitrate disc assigner composed later described description accompanying founder fellow summary component also abridged amalgamated evaluation hierarchical superior enrolled revision imitated subordinate
inferred_BIBFRAME25,Table of contents content
inferred_BIBFRAME43,Mount Instance mount
inferred_BIBFRAME11,genre Form Genre
inferred_BIBFRAME39,Emulsion Instance emulsion
inferred_BIBFRAME20,Sound content
inferred_BIBFRAME46,Projection characteristic Instance
inferred_BIBFRAME14,Mode of issuance
inferred_BIBFRAME5,Capture of content
inferred_BIBFRAME72,Description Conventions description Admin Metadata
inferred_BIBFRAME24,Supplementary material
inferred_BIBFRAME42,Layout Instance layout
inferred_BIBFRAME10,Frequency frequency
inferred_BIBFRAME1,Continued by has Part Succeeded Referenced subject Is derivative of Other edition Subseries Absorption absorbed By Organization and arrangement original Version Translation as index in part materials information Finding aid for Index to Continuation finding Aid Series container data Source References supplement To Equivalent Separated from Preceded Related resource merger Of Accompanied accompanies Merged form Split into Original version Derivative
inferred_BIBFRAME38,Digital characteristic Instance
inferred_BIBFRAME76,Place Work place Associated title
inferred_BIBFRAME21,Source
inferred_BIBFRAME47,Instance Provision Activity activity
inferred_BIBFRAME15,Media type
inferred_BIBFRAME4,Aspect ratio
inferred_BIBFRAME73,Generation Process Description generation Admin Metadata
inferred_BIBFRAME27,Use and access conditions condition
inferred_BIBFRAME69,Item Admin Metadata description Modifier Agent Associated agent assigner held By
inferred_BIBFRAME41,font Size Instance Font
inferred_BIBFRAME2,identified By Identifier Resource
inferred_BIBFRAME13,Intended audience information
inferred_BIBFRAME75,Note note Type
inferred_BIBFRAME22,status Status
inferred_BIBFRAME44,Generation generation Instance
inferred_BIBFRAME7,Content accessibility information
inferred_BIBFRAME16,Format of notated music Notated format
inferred_BIBFRAME58,classification schedule Part Classification number scheme edition table item span end entity
inferred_BIBFRAME70,Degree issuing institution Dissertation Information degree Agent information
inferred_BIBFRAME68,Description authentication Metadata Admin
inferred_BIBFRAME26,Unit Type of unit
inferred_BIBFRAME40,extent Instance Extent
inferred_BIBFRAME3,Source of acquisition Acquisition
inferred_BIBFRAME12,Illustration illustrative Content
inferred_BIBFRAME74,Role role Contributor and Contribution
inferred_BIBFRAME23,Summary content
inferred_BIBFRAME45,Production method Instance
inferred_BIBFRAME6,Color Content color
inferred_BIBFRAME59,Hierarchical level of material Organization materials information Classification table sequence number entity Arrangement
inferred_BIBFRAME17,Notation system
inferred_BIBFRAME71,Admin Metadata Language entity Description language information
inferred_BIBFRAME64,Work Music Instrument instrument instrumental Type
inferred_BIBFRAME36,Book format Instance
inferred_BIBFRAME50,Video Characteristic video Instance
inferred_BIBFRAME49,System Requirement Instance system
inferred_BIBFRAME61,Cartographic information Projection projection
inferred_BIBFRAME33,Item Held in sublocation Sublocation
inferred_BIBFRAME55,Content type Work
inferred_BIBFRAME65,Work Type of voice Music Voice
inferred_BIBFRAME37,Carrier type Instance
inferred_BIBFRAME51,Polarity Instance
inferred_BIBFRAME48,Reduction ratio Instance
inferred_BIBFRAME60,Cartographic outer G ring area covered cartographic Attributes excluded coordinates equinox information ascension and declination
inferred_BIBFRAME32,Item Shelf location shelf Mark
inferred_BIBFRAME54,event Content Of Event Work
inferred_BIBFRAME66,Variant title type Title variation
inferred_BIBFRAME28,series Statement dimensions Work Reproduction of subseries Edition enumeration Creative responsibility statement provision Activity Series Reproduced as Has other physical format Subseries Instance Issued with
inferred_BIBFRAME34,Applied material Instance
inferred_BIBFRAME52,Sound characteristic Instance
inferred_BIBFRAME63,ensemble Music Ensemble Work Type
inferred_BIBFRAME31,Item Immediate Acquisition immediate
inferred_BIBFRAME8,Copyright registration information
inferred_BIBFRAME57,Music medium information of performance Work
inferred_BIBFRAME19,Scale scale
inferred_BIBFRAME29,Item Storing or shelving location Electronic Has holding Instance item Of
inferred_BIBFRAME67,generation Date Admin Metadata Description creation date change admin derived From
inferred_BIBFRAME35,Base Material base Instance
inferred_BIBFRAME53,music Serial Number version Music opus number Associated title date Work Expression of thematic History the work Date legal key temporal Coverage Expressed as
inferred_BIBFRAME62,Title resource Main title Part number Subtitle entity
inferred_BIBFRAME30,Item Enumeration and chronology Numbering or other enumeration dates associated with issues items held.
inferred_BIBFRAME9,Cover Art cover
inferred_BIBFRAME18,Review content
inferred_BIBFRAME56,Geographic coverage Work
SAWS12,decorative item decoration added by is written person E33 Linguistic Object has
SAWS13,F2 Expression has Component is Of
SAWS9,marginalia original material has is in same family as
SAWS10,marginalia scribe are on original material added by has
SAWS8,used by F10 Person original material has
SAWS11,is located at place location of E18 Physical Thing younger than older
SAWS14,is sub sequence of section
SAWS4,is child of has ancestor descendant precedes parent Sibling Of contains hasChild unrelated to twin different falls Within related
SAWS1,is verbatim translation of close direct version (in another language) follows variant rendering loose shorter not present in transliteration longer E33 Linguistic Object copy
SAWS5,refers to is comment on referenced by has member of E1 CRM Entity E33 Linguistic Object
SAWS6,is edited by editor of based on E33 Linguistic Object edition source for
SAWS3,is in language E33 Linguistic Object
SAWS7,has made comment by editor
SAWS2,physical location of physically Located At locus E33 Linguistic Object
inferred_CULTURALIS5,Covers Collections Catalogue Include
inferred_CULTURALIS1,Involves Activity
inferred_CULTURALIS4,Cultural institution/site Is valid from to Interval named Name
inferred_CULTURALIS2,Performs Organization Activity
inferred_CULTURALIS7,Collections Extent Extend
inferred_CULTURALIS3,Role in time Organization Has
inferred_CULTURALIS6,Cultural institution/site Conserva Act as Organization Collections
inferred_FABIO50,periodical issue has part
inferred_FABIO80,patent application is realization of document
inferred_FABIO78,movie moving image is realization of
inferred_FABIO36,item has access date
inferred_FABIO64,news report item is realization of
inferred_FABIO9,manifestation has embodiment work producer alternate is of expression
inferred_FABIO85,case for support document is realization of
inferred_FABIO55,endeavour subject term dictionary has is scheme of
inferred_FABIO33,is part of newspaper issue editorial
inferred_FABIO61,is in scheme of concept
inferred_FABIO49,digital storage medium item is stored on stores
inferred_FABIO51,periodical is part of issue
inferred_FABIO81,deliverable report is realization of
inferred_FABIO37,item is stored on storage medium stores
inferred_FABIO79,policy document is realization of
inferred_FABIO65,is realization of vocabulary document
inferred_FABIO8,has translation abridgement realizer arrangement expression revision
inferred_FABIO84,vocabulary mapping is realization of document
inferred_FABIO54,instruction manual instructional work is realization of
inferred_FABIO32,is part of newspaper issue article
inferred_FABIO60,reference work is realization of entry
inferred_FABIO48,digital item has exemplar is of manifestation
inferred_FABIO52,periodical volume is part of
inferred_FABIO82,grant application is realization of document
inferred_FABIO34,is part of newspaper issue news item
inferred_FABIO28,is part of magazine issue editorial
inferred_FABIO66,has embodiment web manifestation content
inferred_FABIO87,dataset is realization of data file
inferred_FABIO19,journal volume issue has part is of
inferred_FABIO57,call for applications is realization of proposition
inferred_FABIO31,newspaper issue has part
inferred_FABIO63,still image figure is realization of
inferred_FABIO53,instructional work is realization of textbook
inferred_FABIO83,proceedings paper academic has part
inferred_FABIO35,item has deposit date
